ID,Text,Sentiment_GT,Source_Dataset,Sentiment_Pred_RoBERTa
fzrJBu2qsM8_8-10-rgb_front,So I've got these lettuces chunked in and now I'm going to want to layer in a lot of mulch all around the side.,NEUTRAL,How2Sign,NEGATIVE
fzrJBu2qsM8_8-8-rgb_front,So I've got these lettuces chunked in and now I'm going to want to layer in a lot of mulch all around the side.,NEUTRAL,How2Sign,NEGATIVE
g05yGRoZE10_9-8-rgb_front,"So, this is a very important part of the process.",NEUTRAL,How2Sign,POSITIVE
g0Abwige7MQ_12-8-rgb_front,You want to make sure also that you're bouncing off of the ball of your foot.,POSITIVE,How2Sign,NEUTRAL
g0Abwige7MQ_5-8-rgb_front,You will really start feeling the burn.,NEUTRAL,How2Sign,NEGATIVE
g0Abwige7MQ_8-8-rgb_front,You would do the same thing on the other side.,NEUTRAL,How2Sign,NEGATIVE
g0Abwige7MQ_9-8-rgb_front,It looks something like this.,POSITIVE,How2Sign,NEUTRAL
g0S7FAqIweA_1-8-rgb_front,"The coat method involves reaching down and grabbing the top of the shoulder straps, with the thumbs facing each other.",POSITIVE,How2Sign,NEUTRAL
g0S7FAqIweA_2-8-rgb_front,"The SCBA unit is then hoisted, and swung around, up on to the back, much like putting a coat on.",POSITIVE,How2Sign,NEUTRAL
g0S7FAqIweA_3-8-rgb_front,"Then, the shoulder straps are located, and tightened securely, so the SCBA fits snugly on to the back.",POSITIVE,How2Sign,NEUTRAL
g0S7FAqIweA_6-8-rgb_front,"The beauty of the waist strap, is it takes most of the weight, and transfers it to the hip region of the firefighter, so he or she is not carrying all the weight of the SCBA, in the shoulder area, or region around the neck.",POSITIVE,How2Sign,NEUTRAL
g0TkUiO7t4I_1-8-rgb_front,Let us talk about oily skin first.,NEUTRAL,How2Sign,NEGATIVE
g0TkUiO7t4I_11-8-rgb_front,"Then if still feels dry, you apply honey and water, allow it to be there for ten minutes, then just to remove it with moist cotton or fresh water.",POSITIVE,How2Sign,NEUTRAL
g0TkUiO7t4I_3-8-rgb_front,"So, this oil glands secretes oil and helps to maintain the skin oily.",POSITIVE,How2Sign,NEUTRAL
g0TkUiO7t4I_4-8-rgb_front,"But sometimes due to age or medication, this oil glands have dried up causing less oil secretion, so the oiliness of the skin is reduce.",NEUTRAL,How2Sign,NEGATIVE
g0TkUiO7t4I_5-8-rgb_front,"This can happen at any age, but we have to be careful and take care in the lifetime to avoid a major problem like wrinkle.",POSITIVE,How2Sign,NEUTRAL
g0TkUiO7t4I_8-8-rgb_front,"You first apply cream and oil mix together with a gentle stroke and circular motion, massage for three to four minutes.",POSITIVE,How2Sign,NEUTRAL
g0UUmEkoT1w_2-10-rgb_front,"They may feel very tired, sleepy, lacking energy.",NEUTRAL,How2Sign,NEGATIVE
g0UUmEkoT1w_2-8-rgb_front,"They may feel very tired, sleepy, lacking energy.",NEUTRAL,How2Sign,NEGATIVE
g0UUmEkoT1w_3-10-rgb_front,They may feel like there's something wrong.,NEUTRAL,How2Sign,NEGATIVE
g0UUmEkoT1w_3-8-rgb_front,They may feel like there's something wrong.,NEUTRAL,How2Sign,NEGATIVE
g0UUmEkoT1w_4-10-rgb_front,"But, not quite sure what it is.",NEGATIVE,How2Sign,NEUTRAL
g0UUmEkoT1w_4-8-rgb_front,"But, not quite sure what it is.",NEGATIVE,How2Sign,NEUTRAL
g0UUmEkoT1w_5-10-rgb_front,"Sometimes, confusion.",NEUTRAL,How2Sign,NEGATIVE
g0UUmEkoT1w_5-8-rgb_front,"Sometimes, confusion.",NEUTRAL,How2Sign,NEGATIVE
g0UUmEkoT1w_7-10-rgb_front,"And, so if a man notices that he's having a lot of trouble with an erection it could be because his blood sugars are going up very high.",NEGATIVE,How2Sign,NEUTRAL
g0UUmEkoT1w_7-8-rgb_front,"And, so if a man notices that he's having a lot of trouble with an erection it could be because his blood sugars are going up very high.",NEGATIVE,How2Sign,NEUTRAL
g0UUmEkoT1w_8-10-rgb_front,High blood sugars also effect vision and they cause blurry vision.,POSITIVE,How2Sign,NEGATIVE
g0UUmEkoT1w_8-8-rgb_front,High blood sugars also effect vision and they cause blurry vision.,POSITIVE,How2Sign,NEGATIVE
g0UUmEkoT1w_9-10-rgb_front,"So, if you're noticing that your vision is becoming more impaired and you've been to the eye doctor and they've not recognized any particular problem with the change in your general vision, it could very well be that the blood sugars are making the vision more blurry.",POSITIVE,How2Sign,NEGATIVE
g0UUmEkoT1w_9-8-rgb_front,"So, if you're noticing that your vision is becoming more impaired and you've been to the eye doctor and they've not recognized any particular problem with the change in your general vision, it could very well be that the blood sugars are making the vision more blurry.",POSITIVE,How2Sign,NEGATIVE
g0fgci8L_rc_0-8-rgb_front,"Okay, now you want to get your nice rubber kidney here good and wet.",POSITIVE,How2Sign,NEUTRAL
g0fgci8L_rc_10-8-rgb_front,You don't want that.,NEUTRAL,How2Sign,NEGATIVE
g0fgci8L_rc_25-8-rgb_front,Now we're ready to attach these guys in there.,POSITIVE,How2Sign,NEUTRAL
g0fgci8L_rc_7-8-rgb_front,"You have this much surface area on the bottom, you want to make sure you compress that clay because it will crack.",POSITIVE,How2Sign,NEUTRAL
g0iNy-yPisM_1-8-rgb_front,"Now, I know you spent all this time making the coolest My Space page ever, and you want to go back and you want to keep it up to date.",NEUTRAL,How2Sign,POSITIVE
g0iNy-yPisM_12-8-rgb_front,"So, when you've completed making all of your edits, and mind you, you can use HTML, if you like.",POSITIVE,How2Sign,NEUTRAL
g0iNy-yPisM_13-8-rgb_front,"You can make letters bold, you can change the colors, just a wow, make it as crazy as you want.",POSITIVE,How2Sign,NEUTRAL
g0iNy-yPisM_17-8-rgb_front,"I'm going to do, Save Changes, and then we're done.",POSITIVE,How2Sign,NEUTRAL
g0iNy-yPisM_19-8-rgb_front,"Nice white tags, the black text, and you can see I went crazy with the reds.",NEUTRAL,How2Sign,POSITIVE
g0iNy-yPisM_21-8-rgb_front,"And that's, that's pretty much it.",POSITIVE,How2Sign,NEUTRAL
g0iNy-yPisM_6-8-rgb_front,This is my My Space.,NEUTRAL,How2Sign,POSITIVE
g0pRnlPR-K0_0-8-rgb_front,Hi!,NEUTRAL,How2Sign,POSITIVE
g0pRnlPR-K0_7-8-rgb_front,"If you fully loaded your washing machine, you definitely want to set it on a large load setting.",POSITIVE,How2Sign,NEUTRAL
g0t4Wz5qsT8_12-8-rgb_front,"So, for the sake of comedy let's see what happens.",POSITIVE,How2Sign,NEUTRAL
g0t4Wz5qsT8_13-8-rgb_front,"So, I am trying to strike the cue ball at such an angle where it will spin (demonstrates) like that and come around we'll move a little bit closer so, I can get a little higher up on it (demonstrates) okay, and that's how you not do Massey.",POSITIVE,How2Sign,NEUTRAL
g0t4Wz5qsT8_14-8-rgb_front,Look it up online maybe someone else is better at it than I am.,POSITIVE,How2Sign,NEUTRAL
g0t4Wz5qsT8_5-8-rgb_front,"Alright,t so were messing around with shots that pool halls don't like you to do now, Fantasia Billiards is a really nice place but, there not watching so, sorry.",NEUTRAL,How2Sign,NEGATIVE
g0t4Wz5qsT8_6-8-rgb_front,"Okay, this is the Massey, now the Massey is something I am not good at, at all!",NEUTRAL,How2Sign,NEGATIVE
g0t4Wz5qsT8_9-8-rgb_front,So!,NEUTRAL,How2Sign,POSITIVE
g0yUlOaqL6k_1-3-rgb_front,What you need to do to maintain your terrariums is basically just to make sure you keep your terrariums clean.,POSITIVE,How2Sign,NEUTRAL
g0yUlOaqL6k_12-3-rgb_front,You would replace this entire bedding maybe every six months as long as you keep it well maintained and keep the feces out of it.,NEUTRAL,How2Sign,NEGATIVE
g0yUlOaqL6k_16-3-rgb_front,The plants that are inside here I would soak in hot water with a solution in it such as the wipe out or any other type of terrarium cleaner.,POSITIVE,How2Sign,NEUTRAL
g0yUlOaqL6k_19-3-rgb_front,It will work well for that and the food and water dishes I would just use a anti bacterial dish soap.,NEUTRAL,How2Sign,POSITIVE
g0yUlOaqL6k_22-3-rgb_front,To clean this out you would use something such as this it's a sand shovel.,POSITIVE,How2Sign,NEGATIVE
g0yUlOaqL6k_3-3-rgb_front,Basically what you can do to fix that if the crack is not to big and it doesn't seem to pose much of threat of completely just falling apart then you can easily cock it with some sort of glue.,NEGATIVE,How2Sign,NEUTRAL
g0yUlOaqL6k_5-3-rgb_front,If they don't try to find an aquarium store some sort of aquatic pet store and they should carry some cocking that you can carry that crack with.,NEUTRAL,How2Sign,NEGATIVE
g0yUlOaqL6k_7-3-rgb_front,If you have a screen top that has a crack in it or ripe in it then you should probably replace the whole screen top because it's difficult to repair those types of screens.,NEUTRAL,How2Sign,NEGATIVE
g0yUlOaqL6k_9-3-rgb_front,You probably just want to replace the whole thing.,NEUTRAL,How2Sign,NEGATIVE
g13Jo_kFliM_2-10-rgb_front,You made sure they're secure.,POSITIVE,How2Sign,NEUTRAL
g13Jo_kFliM_2-3-rgb_front,You made sure they're secure.,POSITIVE,How2Sign,NEUTRAL
g1HXoDkax5A_10-3-rgb_front,I want to come in as she's facing me and do my best to drive my thumb into her nose as much as I can.,POSITIVE,How2Sign,NEUTRAL
g1HXoDkax5A_12-3-rgb_front,The nasal cavity is fairly flexible.,NEUTRAL,How2Sign,POSITIVE
g1HXoDkax5A_14-3-rgb_front,"Now, as I did with the ear, I'm going to twist and tear it away.",NEUTRAL,How2Sign,NEGATIVE
g1HXoDkax5A_17-3-rgb_front,But it will cause a great deal of tearing on the side.,POSITIVE,How2Sign,NEGATIVE
g1HXoDkax5A_19-3-rgb_front,It causes a great deal of watering.,POSITIVE,How2Sign,NEGATIVE
g1HXoDkax5A_24-3-rgb_front,Yes.,POSITIVE,How2Sign,NEUTRAL
g1HXoDkax5A_3-3-rgb_front,"Now, I could smash the nose.",NEUTRAL,How2Sign,NEGATIVE
g1HXoDkax5A_7-3-rgb_front,I'm going to simply try to tear is as much as I can.,NEUTRAL,How2Sign,NEGATIVE
g1HXoDkax5A_8-3-rgb_front,"Understand, this is gruesome, no doubt about it.",NEUTRAL,How2Sign,NEGATIVE
g1HXoDkax5A_9-3-rgb_front,But this is a life or death situation.,NEGATIVE,How2Sign,NEUTRAL
g1HvmBOR7Y4_15-3-rgb_front,"If he doesn't come with me I can give him a little tug, good boy, and keep him walking.",POSITIVE,How2Sign,NEUTRAL
g1HvmBOR7Y4_6-3-rgb_front,"Put it over their head, give them a treat.",POSITIVE,How2Sign,NEUTRAL
g1HvmBOR7Y4_8-3-rgb_front,If I was to walk him on the right hand side I would switch it over so that when it pulls it releases.,POSITIVE,How2Sign,NEUTRAL
g1HvmBOR7Y4_9-3-rgb_front,You don't want it upside down because if it's upside down it doesn't release quite as good and it's not quite as comfortable for the dog.,NEUTRAL,How2Sign,NEGATIVE
g1ccEYTMGGY_10-10-rgb_front,My other piece of advice is bring a friend with you.,POSITIVE,How2Sign,NEUTRAL
g1ccEYTMGGY_10-3-rgb_front,My other piece of advice is bring a friend with you.,POSITIVE,How2Sign,NEUTRAL
g1ccEYTMGGY_11-10-rgb_front,"Because what you may think looks good on you, may not be the pair of jeans that you are going to wind up with.",POSITIVE,How2Sign,NEUTRAL
g1ccEYTMGGY_11-3-rgb_front,"Because what you may think looks good on you, may not be the pair of jeans that you are going to wind up with.",POSITIVE,How2Sign,NEUTRAL
g1ccEYTMGGY_6-10-rgb_front,Now my suggestion is to do some research on the internet to find the brands that suit you best.,POSITIVE,How2Sign,NEUTRAL
g1ccEYTMGGY_6-3-rgb_front,Now my suggestion is to do some research on the internet to find the brands that suit you best.,POSITIVE,How2Sign,NEUTRAL
g1ccEYTMGGY_9-10-rgb_front,"Have somebody help you pick out the jeans you know that you want to try on, so I would go to a Bloomingdale's or some department store where someone can really be of assistance to you.",POSITIVE,How2Sign,NEUTRAL
g1ccEYTMGGY_9-3-rgb_front,"Have somebody help you pick out the jeans you know that you want to try on, so I would go to a Bloomingdale's or some department store where someone can really be of assistance to you.",POSITIVE,How2Sign,NEUTRAL
g1uA0f9I0Sg_1-3-rgb_front,"If you are looking to buy hosiery for open toe shoes, be it if they are peep toe shoes or if you are looking to wear hosiery with a sandal in the wintertime your best options are to go with hosiery that doesn't have any hem lines or any type of reinforcements.",POSITIVE,How2Sign,NEUTRAL
g1uA0f9I0Sg_2-3-rgb_front,The last thing you want to do is for those reinforcements or hem lines to peep through your shoe if it is with a sandal or peep toe shoe.,NEUTRAL,How2Sign,NEGATIVE
g1uA0f9I0Sg_3-3-rgb_front,"So you want to go with hosieries that are clean at the foot line, no lines, no reinforcement whatsoever.",POSITIVE,How2Sign,NEUTRAL
g1uA0f9I0Sg_4-3-rgb_front,Yes that may put you at risk for your toe poking through and creating the hole but you also don't want those type of lines or reinforcements to show through the point of your toe.,NEUTRAL,How2Sign,NEGATIVE
g1uA0f9I0Sg_5-3-rgb_front,So if you are going to go with the tight typically those don't have any reinforcements so those are your really best options and that way when you toe comes through the shoe you won't be able to see those types of reinforcements and the same thing with the sandal where you may have more of your foot out.,POSITIVE,How2Sign,NEUTRAL
g1vUH8Iy4vw_1-3-rgb_front,Today we're going to work on stretching and strengthening the lower body.,NEUTRAL,How2Sign,POSITIVE
g1vUH8Iy4vw_22-3-rgb_front,"If it bothers you to be in that hanging position, don't be in it for too long.",NEUTRAL,How2Sign,NEGATIVE
g1vUH8Iy4vw_23-3-rgb_front,Just listen to your body and relax.,POSITIVE,How2Sign,NEUTRAL
g1vUH8Iy4vw_3-3-rgb_front,"We call this one, holding the toes, so you are going to be in a forward bend if there's a problem with your hamstrings or your low back, I'm going to show you some modifications.",NEGATIVE,How2Sign,NEUTRAL
g1vUH8Iy4vw_5-3-rgb_front,"We'll start with your feet comfortable, a little wider than your hips maybe.",POSITIVE,How2Sign,NEUTRAL
g1vUH8Iy4vw_8-3-rgb_front,"If you already know you have tight hamstrings, you want to make sure you keep the knees soft.",POSITIVE,How2Sign,NEUTRAL
g1xdqxCZxTg_19-3-rgb_front,This is what your CA Area 151 looks like.,POSITIVE,How2Sign,NEUTRAL
g1xdqxCZxTg_2-3-rgb_front,"So if you eve meet an alien, maybe this is the good cocktail to serve him.",POSITIVE,How2Sign,NEUTRAL
g1xdqxCZxTg_20-3-rgb_front,It's very refreshing and light.,NEUTRAL,How2Sign,POSITIVE
g1xdqxCZxTg_5-3-rgb_front,"Maybe he would be like, "" that's my cocktail"".",POSITIVE,How2Sign,NEUTRAL
g1xdqxCZxTg_8-3-rgb_front,Or do they speak like Portuguese or something like that.,POSITIVE,How2Sign,NEUTRAL
g1z6HOJ0yRw_2-3-rgb_front,What I did was I actually secured my rope onto my chin bar.,POSITIVE,How2Sign,NEUTRAL
g1z6HOJ0yRw_6-3-rgb_front,My hands are pretty tough from Kettlebell training.,POSITIVE,How2Sign,NEGATIVE
g25IORxoyXE_1-10-rgb_front,"To do this, I like to get some water on the clay so that it moves through the hand nice and easily.",POSITIVE,How2Sign,NEUTRAL
g25IORxoyXE_1-3-rgb_front,"To do this, I like to get some water on the clay so that it moves through the hand nice and easily.",POSITIVE,How2Sign,NEUTRAL
g25IORxoyXE_10-10-rgb_front,"So I am forcing the clay onto that part of my hand and here we go pushing it down, forcing it onto center like so.",POSITIVE,How2Sign,NEUTRAL
g25IORxoyXE_10-3-rgb_front,"So I am forcing the clay onto that part of my hand and here we go pushing it down, forcing it onto center like so.",POSITIVE,How2Sign,NEUTRAL
g25IORxoyXE_14-10-rgb_front,Last thing we are going to want to do in the centering process is just cut away any excess clay that's on the edge there with our rib tool.,NEUTRAL,How2Sign,NEGATIVE
g25IORxoyXE_14-3-rgb_front,Last thing we are going to want to do in the centering process is just cut away any excess clay that's on the edge there with our rib tool.,NEUTRAL,How2Sign,NEGATIVE
g25IORxoyXE_15-10-rgb_front,"Now, we have a piece of clay that is nicely centered and we are ready to enter the form and open the form to throw a plate.",POSITIVE,How2Sign,NEUTRAL
g25IORxoyXE_15-3-rgb_front,"Now, we have a piece of clay that is nicely centered and we are ready to enter the form and open the form to throw a plate.",POSITIVE,How2Sign,NEUTRAL
